date+survey,adm1+name,adm1+pcode,adm2+pcode,adm2+name,affected+idps+ind,affected+idps+hh,adm1+origin+name,adm1+origin+pcode,adm2+origin+pcode,adm2+origin+name
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,25,5,Khartoum,SD01,SD01006,Um Durman
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,95,19,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,75,15,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,75,15,Khartoum,SD01,SD01003,Bahri
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,25,5,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,100,20,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,70,14,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,150,30,Khartoum,SD01,SD01006,Um Durman
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,100,20,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,100,20,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,90,18,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,0,0,Khartoum,SD01,,
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,90,18,Khartoum,SD01,SD01006,Um Durman
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,160,32,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,85,17,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,70,14,Khartoum,SD01,SD01003,Bahri
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,70,14,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,75,15,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,65,13,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,135,27,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,70,14,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,75,15,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,95,19,Khartoum,SD01,SD01006,Um Durman
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,75,15,Khartoum,SD01,SD01003,Bahri
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,60,12,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,95,19,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,70,14,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,75,15,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,80,16,Khartoum,SD01,SD01003,Bahri
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,70,14,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,120,24,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,65,13,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,75,15,Khartoum,SD01,SD01006,Um Durman
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,90,18,Khartoum,SD01,SD01007,Khartoum
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,65,13,Khartoum,SD01,SD01006,Um Durman
2023-06-07 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,75,15,Khartoum,SD01,SD01001,Jebel Awlia
