date+survey,adm1+name,adm1+pcode,adm2+pcode,adm2+name,affected+idps+ind,affected+idps+hh
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,675,135
2023-07-19 00:00:00,White Nile,SD09,SD09045,Um Rimta,675,135
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,670,134
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,670,134
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,670,134
2023-07-12 00:00:00,Northern,SD17,SD17016,Al Burgaig,670,134
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,670,134
2023-08-23 00:00:00,West Kordofan,SD18,SD18100,Babanusa,663,127
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15036,Al Manaqil,660,132
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,660,132
2023-07-19 00:00:00,Northern,SD17,SD17020,Merwoe,660,132
2023-07-19 00:00:00,River Nile,SD16,SD16011,Ad Damar,660,132
2023-07-19 00:00:00,Sennar,SD14,SD14038,Sennar,656,121
2023-08-23 00:00:00,Gedaref,SD12,SD12077,Basundah,655,131
2023-07-19 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,655,131
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,655,131
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,655,131
2023-08-16 00:00:00,Gedaref,SD12,SD12075,Al Fashaga,650,130
2023-08-23 00:00:00,North Darfur,SD02,SD02129,Melit,650,130
2023-07-19 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,650,130
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15036,Al Manaqil,650,130
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,650,130
2023-08-23 00:00:00,Central Darfur,SD06,SD06135,Um Dukhun,650,130
2023-08-23 00:00:00,Gedaref,SD12,SD12080,Madeinat Al Gedaref,650,130
2023-08-23 00:00:00,Gedaref,SD12,SD12080,Madeinat Al Gedaref,650,130
2023-08-16 00:00:00,Kassala,SD11,SD11062,Reifi Nahr Atbara,650,130
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,650,130
2023-08-16 00:00:00,River Nile,SD16,SD16012,Atbara,650,130
2023-07-12 00:00:00,River Nile,SD16,SD16010,Shendi,650,130
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,650,130
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,645,129
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,645,129
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,645,129
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,645,129
2023-08-23 00:00:00,Blue Nile,SD08,SD08110,Wad Al Mahi,645,129
2023-07-19 00:00:00,White Nile,SD09,SD09045,Um Rimta,645,129
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,640,128
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,640,127
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,640,128
2023-08-23 00:00:00,North Darfur,SD02,SD02114,Al Fasher,635,127
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,635,127
2023-08-23 00:00:00,North Kordofan,SD13,SD13024,Sheikan,635,109
2023-07-19 00:00:00,River Nile,SD16,SD16011,Ad Damar,635,127
2023-07-19 00:00:00,White Nile,SD09,SD09046,Rabak,635,127
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,630,126
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,630,126
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,627,131
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,627,110
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,626,108
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15036,Al Manaqil,625,125
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,625,125
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,625,125
2023-07-19 00:00:00,Northern,SD17,SD17019,Ad Dabbah,620,124
2023-07-12 00:00:00,Northern,SD17,SD17016,Al Burgaig,620,124
2023-08-23 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,620,119
2023-07-19 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,620,124
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,620,124
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,620,124
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,620,124
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,620,124
2023-08-23 00:00:00,Gedaref,SD12,SD12074,Al Fao,617,111
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,615,123
2023-08-23 00:00:00,Blue Nile,SD08,SD08107,Ar Rusayris,615,123
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,615,123
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,615,126
2023-07-19 00:00:00,White Nile,SD09,SD09048,Tendalti,615,123
2023-08-23 00:00:00,North Kordofan,SD13,SD13028,Um Dam Haj Ahmed,615,113
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,615,123
2023-08-23 00:00:00,North Kordofan,SD13,SD13024,Sheikan,612,109
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,610,122
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,610,122
2023-08-23 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,610,102
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,610,122
2023-08-23 00:00:00,Gedaref,SD12,SD12080,Madeinat Al Gedaref,610,122
2023-08-23 00:00:00,North Darfur,SD02,SD02114,Al Fasher,605,121
2023-08-09 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,605,121
2023-07-19 00:00:00,Sennar,SD14,SD14041,As Suki,605,121
2023-08-23 00:00:00,North Kordofan,SD13,SD13023,Um Rawaba,604,102
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,604,122
2023-08-23 00:00:00,North Darfur,SD02,SD02169,Al Lait,600,100
2023-08-23 00:00:00,North Darfur,SD02,SD02118,As Serief,600,120
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,600,120
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,600,120
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,600,120
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,600,120
2023-08-23 00:00:00,Gedaref,SD12,SD12080,Madeinat Al Gedaref,600,120
2023-08-23 00:00:00,Gedaref,SD12,SD12080,Madeinat Al Gedaref,600,120
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,600,120
2023-08-23 00:00:00,Khartoum,SD01,SD01004,Sharg An Neel,600,120
2023-08-23 00:00:00,Red Sea,SD10,SD10070,Haya,600,120
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,600,120
2023-08-23 00:00:00,Red Sea,SD10,SD10065,Tawkar,600,120
2023-07-19 00:00:00,River Nile,SD16,SD16011,Ad Damar,600,120
2023-07-19 00:00:00,White Nile,SD09,SD09045,Um Rimta,600,120
2023-08-23 00:00:00,North Kordofan,SD13,SD13024,Sheikan,596,106
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,595,119
2023-08-16 00:00:00,West Kordofan,SD18,SD18028,Abu Zabad,595,119
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15036,Al Manaqil,590,118
2023-07-12 00:00:00,Northern,SD17,SD17016,Al Burgaig,590,118
2023-07-12 00:00:00,Northern,SD17,SD17016,Al Burgaig,590,118
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,590,118
2023-08-23 00:00:00,North Darfur,SD02,SD02129,Melit,585,117
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,585,117
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,585,100
2023-07-12 00:00:00,River Nile,SD16,SD16010,Shendi,585,117
2023-07-12 00:00:00,Northern,SD17,SD17018,Al Golid,580,116
2023-07-19 00:00:00,River Nile,SD16,SD16011,Ad Damar,580,116
2023-07-12 00:00:00,River Nile,SD16,SD16010,Shendi,580,116
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,580,116
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,575,115
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,575,115
2023-08-16 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,575,115
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,575,115
2023-08-16 00:00:00,Kassala,SD11,SD11052,Halfa Aj Jadeedah,575,115
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15032,Um Algura,570,114
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,570,106
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,570,114
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,570,114
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,570,114
2023-08-23 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,569,129
2023-08-23 00:00:00,North Kordofan,SD13,SD13025,Soudari,569,100
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,565,113
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15031,Janub Aj Jazirah,565,113
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15031,Janub Aj Jazirah,565,113
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,565,113
2023-08-16 00:00:00,River Nile,SD16,SD16010,Shendi,565,113
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,565,113
2023-07-19 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,565,113
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,565,113
2023-08-16 00:00:00,Kassala,SD11,SD11060,Reifi Khashm Elgirba,560,112
2023-07-12 00:00:00,Northern,SD17,SD17018,Al Golid,560,112
2023-08-23 00:00:00,North Kordofan,SD13,SD13024,Sheikan,557,95
2023-07-19 00:00:00,River Nile,SD16,SD16011,Ad Damar,555,111
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,555,111
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,550,127
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,550,110
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15036,Al Manaqil,550,110
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15031,Janub Aj Jazirah,550,110
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,550,110
2023-08-23 00:00:00,Gedaref,SD12,SD12080,Madeinat Al Gedaref,550,110
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,550,110
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,550,110
2023-07-12 00:00:00,River Nile,SD16,SD16010,Shendi,550,110
2023-08-23 00:00:00,South Kordofan,SD07,SD07094,Al Quoz,550,113
2023-07-19 00:00:00,White Nile,SD09,SD09045,Um Rimta,550,110
2023-07-12 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,545,109
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,545,109
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,540,108
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,540,108
2023-08-16 00:00:00,South Kordofan,SD07,SD07103,Habila - SK,540,108
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,540,108
2023-07-12 00:00:00,Northern,SD17,SD17015,Delgo,535,107
2023-08-23 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,533,104
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,532,95
2023-08-23 00:00:00,North Kordofan,SD13,SD13024,Sheikan,531,94
2023-08-23 00:00:00,Gedaref,SD12,SD12080,Madeinat Al Gedaref,530,106
2023-08-16 00:00:00,Kassala,SD11,SD11052,Halfa Aj Jadeedah,530,106
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,530,106
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,530,106
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,525,105
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,525,105
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,525,105
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,525,105
2023-08-16 00:00:00,Kassala,SD11,SD11060,Reifi Khashm Elgirba,525,105
2023-07-12 00:00:00,Northern,SD17,SD17015,Delgo,525,105
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,525,105
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,525,105
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,525,105
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,525,105
2023-08-23 00:00:00,North Kordofan,SD13,SD13024,Sheikan,523,98
2023-08-16 00:00:00,South Kordofan,SD07,SD07103,Habila - SK,522,117
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,520,104
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,520,104
2023-07-12 00:00:00,Northern,SD17,SD17015,Delgo,520,104
2023-07-12 00:00:00,Northern,SD17,SD17015,Delgo,520,104
2023-07-19 00:00:00,Sennar,SD14,SD14041,As Suki,520,104
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,520,104
2023-07-19 00:00:00,White Nile,SD09,SD09046,Rabak,520,104
2023-08-23 00:00:00,North Darfur,SD02,SD02120,Um Baru,515,103
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,515,103
2023-08-23 00:00:00,Blue Nile,SD08,SD08107,Ar Rusayris,515,103
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,515,112
2023-08-23 00:00:00,West Kordofan,SD18,SD18085,Keilak,513,93
2023-07-19 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,510,102
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,510,102
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15031,Janub Aj Jazirah,510,102
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15031,Janub Aj Jazirah,510,102
2023-08-23 00:00:00,Gedaref,SD12,SD12083,Galabat Ash-Shargiah,510,102
2023-08-16 00:00:00,Kassala,SD11,SD11052,Halfa Aj Jadeedah,510,102
2023-07-12 00:00:00,Northern,SD17,SD17015,Delgo,510,102
2023-07-12 00:00:00,River Nile,SD16,SD16010,Shendi,510,102
2023-07-19 00:00:00,Sennar,SD14,SD14041,As Suki,510,102
2023-07-19 00:00:00,Sennar,SD14,SD14041,As Suki,510,102
2023-08-23 00:00:00,Blue Nile,SD08,SD08109,Geisan,510,102
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,509,97
2023-08-23 00:00:00,North Kordofan,SD13,SD13023,Um Rawaba,508,96
2023-08-16 00:00:00,Kassala,SD11,SD11060,Reifi Khashm Elgirba,505,101
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,505,101
2023-07-19 00:00:00,Sennar,SD14,SD14041,As Suki,505,101
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15031,Janub Aj Jazirah,503,116
2023-08-23 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,502,97
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,500,100
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15036,Al Manaqil,500,100
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15036,Al Manaqil,500,100
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,500,100
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,500,100
2023-08-23 00:00:00,Central Darfur,SD06,SD06135,Um Dukhun,500,100
2023-08-23 00:00:00,Central Darfur,SD06,SD06135,Um Dukhun,500,100
2023-08-23 00:00:00,East Darfur,SD05,SD05160,Bahr Al Arab,500,80
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,500,100
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,500,100
2023-08-23 00:00:00,Red Sea,SD10,SD10070,Haya,500,100
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,500,100
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,500,100
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,500,100
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,500,100
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,500,100
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,500,100
2023-07-19 00:00:00,Sennar,SD14,SD14041,As Suki,500,100
2023-07-19 00:00:00,Sennar,SD14,SD14041,As Suki,500,100
2023-07-19 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,500,100
2023-07-19 00:00:00,White Nile,SD09,SD09045,Um Rimta,500,100
2023-07-19 00:00:00,Sennar,SD14,SD14041,As Suki,495,99
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,495,79
2023-08-23 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,493,82
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,490,98
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,490,98
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,490,98
2023-07-12 00:00:00,Northern,SD17,SD17016,Al Burgaig,490,98
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,490,98
2023-07-12 00:00:00,River Nile,SD16,SD16010,Shendi,490,98
2023-08-23 00:00:00,North Kordofan,SD13,SD13024,Sheikan,488,88
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,485,97
2023-08-16 00:00:00,Sennar,SD14,SD14041,As Suki,485,97
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,485,97
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,485,97
2023-08-23 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,485,97
2023-07-12 00:00:00,River Nile,SD16,SD16010,Shendi,485,97
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,485,97
2023-08-16 00:00:00,South Kordofan,SD07,SD07103,Habila - SK,485,97
2023-07-19 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,485,97
2023-07-19 00:00:00,White Nile,SD09,SD09045,Um Rimta,485,97
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,483,86
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,480,96
2023-08-16 00:00:00,Kassala,SD11,SD11052,Halfa Aj Jadeedah,480,96
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,480,96
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,480,76
2023-07-19 00:00:00,Sennar,SD14,SD14038,Sennar,480,96
2023-08-23 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,476,79
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,475,95
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,475,95
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,475,95
2023-07-12 00:00:00,Northern,SD17,SD17015,Delgo,475,95
2023-07-12 00:00:00,Northern,SD17,SD17015,Delgo,475,95
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,475,95
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,475,95
2023-07-12 00:00:00,White Nile,SD09,SD09049,As Salam / Ar Rawat,475,95
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,472,99
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,471,108
2023-08-23 00:00:00,Blue Nile,SD08,SD08107,Ar Rusayris,470,94
2023-07-19 00:00:00,Sennar,SD14,SD14043,Sinja,470,94
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,470,94
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,470,94
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,470,94
2023-08-23 00:00:00,North Kordofan,SD13,SD13024,Sheikan,469,88
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,465,93
2023-08-16 00:00:00,Kassala,SD11,SD11060,Reifi Khashm Elgirba,465,93
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,464,88
2023-08-23 00:00:00,North Darfur,SD02,SD02170,Tawila,460,92
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,460,92
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,460,92
2023-08-16 00:00:00,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,460,92
2023-08-16 00:00:00,Kassala,SD11,SD11052,Halfa Aj Jadeedah,460,92
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,460,72
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,460,90
2023-07-12 00:00:00,Northern,SD17,SD17015,Delgo,460,92
2023-07-12 00:00:00,Northern,SD17,SD17015,Delgo,460,92
2023-07-12 00:00:00,Northern,SD17,SD17015,Delgo,460,92
2023-07-12 00:00:00,Northern,SD17,SD17015,Delgo,460,92
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,460,72
2023-07-19 00:00:00,Sennar,SD14,SD14041,As Suki,456,76
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,455,91
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15031,Janub Aj Jazirah,455,91
2023-07-12 00:00:00,Northern,SD17,SD17015,Delgo,455,91
2023-07-19 00:00:00,White Nile,SD09,SD09046,Rabak,455,91
2023-08-23 00:00:00,West Kordofan,SD18,SD18092,As Sunut,452,85
2023-08-09 00:00:00,North Darfur,SD02,SD02133,Saraf Omra,450,90
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,450,90
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,450,90
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,450,90
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15030,Medani Al Kubra,450,90
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,450,90
2023-08-16 00:00:00,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,450,90
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,450,90
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,450,90
2023-07-12 00:00:00,River Nile,SD16,SD16010,Shendi,450,90
2023-07-19 00:00:00,Sennar,SD14,SD14041,As Suki,450,75
2023-08-23 00:00:00,Gedaref,SD12,SD12080,Madeinat Al Gedaref,445,89
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,445,86
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,445,89
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,445,89
2023-08-23 00:00:00,South Kordofan,SD07,SD07098,Kadugli,445,89
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,445,89
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,440,88
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15036,Al Manaqil,440,88
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15031,Janub Aj Jazirah,440,88
2023-08-16 00:00:00,Gedaref,SD12,SD12074,Al Fao,440,88
2023-08-16 00:00:00,White Nile,SD09,SD09048,Tendalti,439,75
2023-08-09 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,438,77
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,435,87
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,435,87
2023-07-12 00:00:00,River Nile,SD16,SD16010,Shendi,435,87
2023-07-12 00:00:00,River Nile,SD16,SD16010,Shendi,435,87
2023-08-23 00:00:00,West Kordofan,SD18,SD18100,Babanusa,435,97
2023-07-19 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,435,87
2023-07-12 00:00:00,River Nile,SD16,SD16010,Shendi,435,87
2023-07-12 00:00:00,White Nile,SD09,SD09049,As Salam / Ar Rawat,435,87
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,433,72
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15036,Al Manaqil,430,86
2023-08-16 00:00:00,Kassala,SD11,SD11057,Reifi Shamal Ad Delta,430,86
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,430,86
2023-07-19 00:00:00,River Nile,SD16,SD16010,Shendi,430,86
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,430,76
2023-08-23 00:00:00,South Kordofan,SD07,SD07095,Dilling,430,86
2023-08-23 00:00:00,West Kordofan,SD18,SD18100,Babanusa,429,85
2023-08-23 00:00:00,North Kordofan,SD13,SD13024,Sheikan,427,69
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,427,82
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,425,85
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,425,85
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,425,85
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,425,85
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,425,85
2023-08-16 00:00:00,Kassala,SD11,SD11055,Reifi Aroma,425,85
2023-07-12 00:00:00,Northern,SD17,SD17015,Delgo,425,85
2023-07-19 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,425,85
2023-07-19 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,425,85
2023-07-19 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,425,85
2023-07-19 00:00:00,Sennar,SD14,SD14038,Sennar,423,80
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,421,90
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,420,84
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,420,84
2023-07-12 00:00:00,Northern,SD17,SD17016,Al Burgaig,420,84
2023-07-12 00:00:00,Northern,SD17,SD17015,Delgo,420,84
2023-07-19 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,420,84
2023-08-23 00:00:00,Gedaref,SD12,SD12074,Al Fao,420,84
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,416,79
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,415,83
