date+survey,adm1+name,adm1+pcode,adm2+pcode,adm2+name,affected+idps+ind,affected+idps+hh,adm1+origin+name,adm1+origin+pcode,adm2+origin+pcode,adm2+origin+name
2023-07-12 00:00:00,North Darfur,SD02,SD02126,Kelemando,45,9,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02126,Kelemando,150,30,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02126,Kelemando,900,180,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02126,Kelemando,225,45,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02126,Kelemando,525,105,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02126,Kelemando,90,18,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02119,At Tawisha,350,70,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02169,Al lait,788,160,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,North Darfur,SD02,SD02169,Al lait,2345,469,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Darfur,SD02,SD02169,Al lait,281,45,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,North Darfur,SD02,SD02114,Al Fasher,3310,662,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,North Darfur,SD02,SD02170,Tawila,4500,900,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,North Darfur,SD02,SD02170,Tawila,3000,600,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,North Darfur,SD02,SD02170,Tawila,4000,800,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,North Darfur,SD02,SD02170,Tawila,6000,1200,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,North Darfur,SD02,SD02170,Tawila,2350,470,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,North Darfur,SD02,SD02170,Tawila,21000,4200,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,North Darfur,SD02,SD02170,Tawila,2500,500,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,North Darfur,SD02,SD02114,Al Fasher,1250,250,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,North Darfur,SD02,SD02114,Al Fasher,3075,615,North Darfur,SD02,SD02128,Kutum
2023-07-12 00:00:00,North Darfur,SD02,SD02114,Al Fasher,11330,2266,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,North Darfur,SD02,SD02114,Al Fasher,4390,878,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,South Darfur,SD03,SD03167,Nyala Janoub,34150,6830,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,South Darfur,SD03,SD03167,Nyala Janoub,7665,1533,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,South Darfur,SD03,SD03167,Nyala Janoub,175,35,West Darfur,SD04,SD04125,Kereneik
2023-07-12 00:00:00,South Darfur,SD03,SD03162,Beliel,12500,2500,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,South Darfur,SD03,SD03162,Beliel,7500,1500,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,South Darfur,SD03,SD03162,Beliel,35000,7000,South Darfur,SD03,SD03167,Nyala Janoub
